transaction_id,transaction_datetime,customer_id,age,gender,emirate,category,product,quantity,unit_price_aed,total_aed,has_loyalty,offer_applied,points_earned,points_redeemed
TR50816,2025-01-28 10:50:31.701600,CUST1309,56,Male,Abu Dhabi,Clothing,Dress,1,203.36,203.36,True,False,203,0
TR50817,2025-03-02 16:48:43.701600,CUST1107,64,Female,Dubai,Clothing,Jeans,3,150.0,450.0,False,False,450,0
TR50818,2024-12-25 10:09:40.701600,CUST1006,40,Male,Fujairah,Grocery,Olive Oil 1L,1,47.09,47.09,True,False,47,0
TR50819,2024-10-30 21:11:03.701600,CUST1205,44,Male,Sharjah,Electronics,Headphones,1,125.59,125.59,False,False,125,0
TR50820,2025-01-13 03:17:07.701600,CUST1300,48,Male,Abu Dhabi,Electronics,Headphones,1,128.48,128.48,True,False,128,0
TR50821,2025-07-22 10:16:53.701600,CUST1087,34,Female,Dubai,Electronics,Headphones,1,123.03,123.03,False,False,123,0
TR50822,2025-02-20 09:40:48.701600,CUST1338,43,Male,Dubai,Home,Cookware Set,1,333.36,333.36,True,False,333,0
TR50823,2024-11-01 12:15:41.701600,CUST1233,48,Male,Abu Dhabi,Grocery,Bread,1,3.45,3.45,True,False,3,0
TR50824,2025-07-20 19:42:54.701600,CUST1362,32,Male,Dubai,Clothing,Dress,1,207.98,207.98,False,False,207,0
TR50825,2024-11-16 02:02:44.701600,CUST1183,36,Female,Abu Dhabi,Clothing,T-Shirt,1,52.73,52.73,False,True,52,0
TR50826,2025-07-14 18:04:31.701600,CUST1050,62,Female,Abu Dhabi,Grocery,Milk 1L,1,6.19,4.95,True,False,6,189
TR50827,2025-04-01 13:45:13.701600,CUST1231,69,Male,Dubai,Grocery,Bread,1,3.55,3.55,False,False,3,0
TR50828,2025-05-12 20:27:31.701600,CUST1354,25,Male,Dubai,Toys,Action Figure,3,47.51,142.53,True,True,142,0
TR50829,2024-11-20 05:27:07.701600,CUST1086,20,Female,Sharjah,Clothing,T-Shirt,1,55.45,55.45,True,True,55,0
TR50830,2024-10-06 01:53:25.701600,CUST1227,60,Male,Ajman,Grocery,Bread,1,3.56,3.56,False,False,3,0
TR50831,2024-12-03 08:58:55.701600,CUST1042,39,Male,Abu Dhabi,Electronics,Powerbank,1,77.17,77.17,True,False,77,0
TR50832,2025-01-23 15:00:46.701600,CUST1302,37,Female,Ras Al Khaimah,Grocery,Olive Oil 1L,1,40.92,40.92,True,True,40,0
TR50833,2025-01-28 07:21:15.701600,CUST1368,37,Male,Abu Dhabi,Electronics,Powerbank,1,77.05,77.05,True,False,77,0
TR50834,2025-07-19 02:02:39.701600,CUST1132,74,Male,Umm Al Quwain,Home,Bedsheet,1,169.49,169.49,False,True,169,0
TR50835,2025-03-19 00:46:46.701600,CUST1081,57,Female,Sharjah,Clothing,Jeans,1,147.71,147.71,True,False,147,0
TR50836,2025-04-09 11:02:50.701600,CUST1178,46,Female,Dubai,Clothing,Jacket,2,332.82,665.64,False,False,665,0
TR50837,2025-01-18 16:10:34.701600,CUST1068,30,Male,Ajman,Home,Cookware Set,1,340.59,340.59,False,False,340,0
TR50838,2024-10-31 22:45:35.701600,CUST1032,53,Male,Abu Dhabi,Electronics,Smartphone,1,1153.71,1153.71,True,True,1153,0
TR50839,2024-11-30 20:41:58.701600,CUST1367,67,Female,Dubai,Grocery,Milk 1L,1,6.29,6.29,False,False,6,0
TR50840,2025-05-08 14:16:28.701600,CUST1325,65,Female,Dubai,Grocery,Bread,3,3.45,10.35,False,False,10,0
TR50841,2024-11-22 01:36:37.701600,CUST1320,71,Female,Ras Al Khaimah,Clothing,Dress,1,195.24,195.24,True,False,195,0
TR50842,2025-08-22 16:07:00.701600,CUST1357,48,Female,Ras Al Khaimah,Grocery,Milk 1L,1,5.82,5.82,True,False,5,0
TR50843,2025-01-03 00:55:34.701600,CUST1266,32,Female,Dubai,Clothing,T-Shirt,1,59.53,59.53,False,False,59,0
TR50844,2024-11-10 11:04:36.701600,CUST1180,44,Male,Dubai,Pharmacy,Vitamins,1,98.6,98.6,True,False,98,0
TR50845,2025-05-19 18:54:42.701600,CUST1017,36,Female,Dubai,Pharmacy,Vitamins,3,97.36,292.08,True,False,292,0
TR50846,2025-09-09 22:35:02.701600,CUST1209,57,Male,Dubai,Electronics,Powerbank,1,80.78,80.78,False,False,80,0
TR50847,2024-11-28 20:48:36.701600,CUST1164,37,Male,Dubai,Clothing,T-Shirt,2,61.05,122.1,False,False,122,0
TR50848,2025-02-06 19:28:28.701600,CUST1270,27,Female,Dubai,Grocery,Olive Oil 1L,1,44.35,44.35,True,False,44,0
TR50849,2025-06-28 01:40:08.701600,CUST1303,25,Female,Ras Al Khaimah,Electronics,Laptop,1,2763.29,2763.29,True,False,2763,0
TR50850,2025-09-13 15:07:37.701600,CUST1009,23,Female,Abu Dhabi,Grocery,Milk 1L,1,5.76,5.76,True,False,5,0
TR50851,2025-06-30 21:47:48.701600,CUST1074,48,Female,Abu Dhabi,Home,Cookware Set,1,354.3,354.3,True,False,354,0
TR50852,2025-04-15 22:11:57.701600,CUST1103,64,Male,Dubai,Toys,Action Figure,1,51.06,51.06,False,False,51,0
TR50853,2025-08-09 13:01:56.701600,CUST1227,60,Male,Ajman,Toys,Action Figure,1,47.74,47.74,False,False,47,0
TR50854,2025-06-04 12:36:43.701600,CUST1379,54,Male,Dubai,Pharmacy,Vitamins,3,93.44,280.32,False,False,280,0
TR50855,2025-04-01 11:24:30.701600,CUST1010,36,Male,Umm Al Quwain,Grocery,Rice 5kg,1,36.59,36.59,True,False,36,0
TR50856,2024-11-10 06:28:23.701600,CUST1138,43,Male,Abu Dhabi,Clothing,Dress,1,201.5,201.5,True,False,201,0
TR50857,2025-04-07 02:19:44.701600,CUST1168,69,Male,Dubai,Home,Bedsheet,1,174.38,174.38,False,False,174,0
TR50858,2025-04-20 02:10:05.701600,CUST1299,45,Male,Dubai,Clothing,Jeans,2,150.1,300.2,False,False,300,0
TR50859,2024-12-19 10:47:39.701600,CUST1355,63,Female,Sharjah,Grocery,Bread,1,3.61,3.61,False,False,3,0
TR50860,2024-12-27 22:23:33.701600,CUST1374,63,Male,Sharjah,Clothing,Jeans,2,150.57,301.14,True,False,301,0
TR50861,2025-04-16 22:39:43.701600,CUST1387,40,Male,Abu Dhabi,Grocery,Rice 5kg,1,35.63,35.63,True,False,35,0
TR50862,2024-12-20 15:11:47.701600,CUST1080,53,Female,Dubai,Home,Cookware Set,1,361.87,361.87,True,False,361,0
TR50863,2025-04-09 19:22:47.701600,CUST1241,36,Female,Sharjah,Home,Cookware Set,1,301.65,301.65,True,True,301,0
TR50864,2025-05-14 01:58:13.701600,CUST1359,62,Female,Abu Dhabi,Grocery,Milk 1L,1,6.08,6.08,False,False,6,0
TR50865,2025-04-05 16:04:18.701600,CUST1004,36,Male,Dubai,Electronics,Laptop,1,2633.76,2633.76,True,False,2633,0
TR50866,2025-08-02 01:38:47.701600,CUST1342,60,Male,Sharjah,Home,Bedsheet,1,177.71,177.71,False,False,177,0
TR50867,2024-11-11 14:50:36.701600,CUST1078,73,Male,Abu Dhabi,Clothing,Jacket,1,320.47,320.47,False,False,320,0
TR50868,2025-06-13 12:39:54.701600,CUST1018,56,Male,Abu Dhabi,Clothing,T-Shirt,1,57.1,57.1,True,False,57,0
TR50869,2025-07-28 13:30:19.701600,CUST1030,26,Female,Dubai,Electronics,Powerbank,1,68.49,68.49,True,True,68,0
TR50870,2025-01-08 03:51:47.701600,CUST1315,70,Female,Dubai,Grocery,Rice 5kg,1,34.67,34.67,True,False,34,0
TR50871,2025-03-20 15:01:28.701600,CUST1304,21,Female,Umm Al Quwain,Electronics,Headphones,1,133.79,133.79,True,False,133,0
TR50872,2025-01-06 17:58:52.701600,CUST1283,56,Male,Ras Al Khaimah,Clothing,T-Shirt,1,57.98,57.98,True,False,57,0
TR50873,2025-05-15 06:15:02.701600,CUST1240,19,Female,Dubai,Grocery,Milk 1L,1,5.81,5.81,True,False,5,0
TR50874,2025-09-11 15:46:39.701600,CUST1154,67,Female,Dubai,Electronics,Smartphone,1,1251.56,1251.56,False,False,1251,0
TR50875,2025-01-11 06:37:00.701600,CUST1339,39,Male,Dubai,Toys,Action Figure,1,46.89,46.89,True,False,46,0
TR50876,2024-11-07 01:01:14.701600,CUST1027,68,Male,Dubai,Electronics,Smartphone,2,974.99,1949.98,False,True,1949,0
TR50877,2025-09-12 00:59:49.701600,CUST1095,38,Male,Dubai,Electronics,Powerbank,1,82.78,82.78,False,False,82,0
TR50878,2024-11-27 14:11:09.701600,CUST1130,64,Male,Abu Dhabi,Electronics,Powerbank,1,62.84,62.84,False,True,62,0
TR50879,2025-07-06 01:41:37.701600,CUST1370,24,Male,Dubai,Grocery,Milk 1L,2,6.07,12.14,False,False,12,0
TR50880,2025-03-31 11:24:16.701600,CUST1132,74,Male,Umm Al Quwain,Electronics,Powerbank,1,82.45,82.45,False,False,82,0
TR50881,2024-11-27 23:05:05.701600,CUST1218,63,Female,Ras Al Khaimah,Grocery,Bread,1,3.35,3.35,True,False,3,0
TR50882,2025-01-22 10:06:04.701600,CUST1276,24,Female,Dubai,Grocery,Milk 1L,1,5.57,5.57,True,True,5,0
TR50883,2025-04-03 04:39:15.701600,CUST1002,46,Female,Dubai,Grocery,Rice 5kg,1,34.65,34.65,True,False,34,0
TR50884,2024-10-04 16:03:32.701600,CUST1039,22,Male,Sharjah,Grocery,Rice 5kg,1,32.54,32.54,True,False,32,0
TR50885,2025-09-18 10:06:30.701600,CUST1181,73,Male,Sharjah,Grocery,Milk 1L,3,5.78,13.87,True,False,17,68
TR50886,2025-04-03 05:11:32.701600,CUST1010,36,Male,Umm Al Quwain,Grocery,Rice 5kg,1,34.32,34.32,True,False,34,0
TR50887,2024-10-29 12:02:54.701600,CUST1297,51,Male,Dubai,Grocery,Olive Oil 1L,1,44.89,44.89,True,False,44,0
TR50888,2024-11-11 05:38:10.701600,CUST1065,39,Female,Dubai,Pharmacy,Vitamins,1,88.99,88.99,False,True,88,0
TR50889,2025-03-19 10:23:52.701600,CUST1339,39,Male,Dubai,Grocery,Olive Oil 1L,1,45.19,45.19,True,False,45,0
TR50890,2024-10-30 07:24:14.701600,CUST1367,67,Female,Dubai,Home,Bedsheet,1,184.19,184.19,False,False,184,0
TR50891,2025-03-26 08:15:31.701600,CUST1101,48,Female,Abu Dhabi,Clothing,T-Shirt,1,59.53,59.53,True,False,59,0
TR50892,2025-03-02 07:04:29.701600,CUST1329,27,Male,Dubai,Home,Bedsheet,1,182.27,182.27,True,False,182,0
TR50893,2025-02-04 15:53:47.701600,CUST1257,38,Female,Dubai,Grocery,Rice 5kg,1,31.31,31.31,True,True,31,0
TR50894,2024-12-16 19:14:47.701600,CUST1216,21,Male,Dubai,Electronics,Headphones,1,118.1,118.1,False,True,118,0
TR50895,2024-10-07 00:18:32.701600,CUST1258,54,Female,Dubai,Home,Bedsheet,2,187.26,374.52,False,False,374,0
TR50896,2025-09-27 10:40:05.701600,CUST1039,22,Male,Sharjah,Electronics,Powerbank,1,77.46,77.46,True,False,77,0
TR50897,2025-04-28 15:50:36.701600,CUST1036,22,Male,Ras Al Khaimah,Grocery,Rice 5kg,1,35.88,35.88,True,False,35,0
TR50898,2024-12-06 14:04:49.701600,CUST1265,26,Female,Sharjah,Pharmacy,Vitamins,1,95.15,95.15,True,False,95,0
TR50899,2025-09-29 16:18:38.701600,CUST1297,51,Male,Dubai,Clothing,T-Shirt,3,57.46,172.38,True,False,172,0
TR50900,2025-08-04 02:33:14.701600,CUST1158,61,Male,Abu Dhabi,Clothing,Dress,1,176.59,176.59,True,True,176,0
TR50901,2024-11-12 17:19:40.701600,CUST1193,37,Female,Dubai,Grocery,Bread,1,3.17,3.17,True,True,3,0
TR50902,2025-09-25 06:15:12.701600,CUST1113,67,Female,Dubai,Home,Cookware Set,1,360.23,360.23,True,False,360,0
TR50903,2025-06-24 12:51:54.701600,CUST1072,20,Male,Sharjah,Home,Bedsheet,1,185.74,185.74,False,False,185,0
TR50904,2025-07-31 07:59:50.701600,CUST1260,38,Female,Ras Al Khaimah,Electronics,Headphones,1,128.72,128.72,True,False,128,0
TR50905,2025-07-17 09:02:30.701600,CUST1308,32,Female,Sharjah,Grocery,Rice 5kg,1,33.38,33.38,True,False,33,0
TR50906,2024-12-23 16:31:37.701600,CUST1315,70,Female,Dubai,Electronics,Smartphone,1,1198.8,999.8,True,False,1198,199
TR50907,2024-12-27 19:58:41.701600,CUST1025,49,Female,Ras Al Khaimah,Clothing,Jeans,3,143.6,344.64,True,False,430,149
TR50908,2025-01-22 19:31:18.701600,CUST1045,71,Female,Dubai,Electronics,Laptop,3,2884.72,8654.16,False,False,8654,0
TR50909,2025-01-03 18:17:28.701600,CUST1031,61,Male,Dubai,Grocery,Milk 1L,1,5.65,5.65,True,True,5,0
TR50910,2024-12-10 18:42:02.701600,CUST1152,49,Male,Abu Dhabi,Pharmacy,Vitamins,3,97.65,292.95,False,False,292,0
TR50911,2025-03-22 16:47:14.701600,CUST1202,28,Male,Ras Al Khaimah,Toys,Action Figure,1,48.29,48.29,True,False,48,0
TR50912,2024-11-02 00:56:14.701600,CUST1312,44,Male,Dubai,Grocery,Rice 5kg,2,34.21,68.42,False,False,68,0
TR50913,2025-08-10 08:13:07.701600,CUST1184,54,Male,Sharjah,Clothing,Dress,2,199.82,399.64,False,False,399,0
TR50914,2025-07-31 17:50:54.701600,CUST1049,22,Male,Dubai,Grocery,Bread,2,3.46,6.92,True,False,6,0
TR50915,2025-05-28 21:35:17.701600,CUST1339,39,Male,Dubai,Grocery,Milk 1L,1,6.21,6.21,True,False,6,0
TR50916,2024-12-10 08:05:41.701600,CUST1273,47,Female,Abu Dhabi,Grocery,Olive Oil 1L,1,41.15,41.15,True,True,41,0
TR50917,2025-02-13 11:28:55.701600,CUST1099,74,Male,Abu Dhabi,Electronics,Laptop,1,2818.48,2818.48,False,False,2818,0
TR50918,2025-06-06 12:05:28.701600,CUST1399,70,Female,Abu Dhabi,Grocery,Bread,1,3.05,3.05,True,True,3,0
TR50919,2025-02-27 07:26:03.701600,CUST1185,31,Female,Dubai,Grocery,Rice 5kg,1,35.82,35.82,True,False,35,0
TR50920,2024-12-19 10:25:40.701600,CUST1066,34,Male,Abu Dhabi,Electronics,Headphones,3,124.73,374.19,True,False,374,0
TR50921,2025-01-01 00:00:05.701600,CUST1164,37,Male,Dubai,Clothing,Jacket,1,324.34,324.34,False,True,324,0
TR50922,2024-10-27 04:30:13.701600,CUST1349,53,Female,Ajman,Pharmacy,Vitamins,1,87.34,87.34,True,False,87,0
TR50923,2025-03-29 16:57:29.701600,CUST1272,22,Female,Abu Dhabi,Clothing,Dress,2,208.17,416.34,True,False,416,0
TR50924,2024-11-14 08:25:14.701600,CUST1366,61,Female,Ajman,Clothing,Dress,1,175.58,175.58,True,True,175,0
TR50925,2024-10-12 02:49:15.701600,CUST1134,61,Female,Abu Dhabi,Home,Bedsheet,1,171.86,171.86,True,False,171,0
TR50926,2025-03-05 07:28:21.701600,CUST1059,24,Male,Abu Dhabi,Pharmacy,Vitamins,1,94.81,94.81,False,False,94,0
TR50927,2025-06-26 17:45:06.701600,CUST1123,66,Male,Sharjah,Grocery,Rice 5kg,2,35.78,71.56,False,False,71,0
TR50928,2025-05-23 12:30:25.701600,CUST1004,36,Male,Dubai,Clothing,Jacket,1,318.16,318.16,True,False,318,0
TR50929,2025-01-10 20:54:28.701600,CUST1282,27,Male,Dubai,Electronics,Laptop,1,2397.58,2397.58,True,True,2397,0
TR50930,2025-03-30 18:46:09.701600,CUST1103,64,Male,Dubai,Toys,Action Figure,1,47.8,47.8,False,False,47,0
TR50931,2025-03-18 23:29:24.701600,CUST1346,39,Female,Sharjah,Clothing,Dress,3,195.64,586.92,False,False,586,0
TR50932,2024-11-28 15:33:39.701600,CUST1248,62,Female,Ras Al Khaimah,Electronics,Laptop,1,2608.6,2608.6,True,False,2608,0
TR50933,2025-09-17 00:07:39.701600,CUST1335,68,Male,Abu Dhabi,Clothing,T-Shirt,1,59.76,59.76,True,False,59,0
TR50934,2024-12-24 15:02:26.701600,CUST1163,18,Female,Dubai,Home,Cookware Set,1,329.38,263.5,True,True,329,178
TR50935,2025-02-07 09:14:38.701600,CUST1137,32,Female,Ras Al Khaimah,Home,Bedsheet,1,180.48,180.48,False,False,180,0
TR50936,2025-02-28 10:02:22.701600,CUST1219,60,Female,Abu Dhabi,Electronics,Smartphone,1,1244.81,1244.81,True,False,1244,0
TR50937,2025-02-25 17:13:04.701600,CUST1140,72,Female,Dubai,Clothing,Jeans,1,153.6,153.6,True,False,153,0
TR50938,2025-08-26 15:59:57.701600,CUST1055,46,Female,Dubai,Grocery,Rice 5kg,1,29.39,29.39,False,True,29,0
TR50939,2025-03-10 22:18:32.701600,CUST1327,63,Female,Dubai,Electronics,Powerbank,1,80.71,80.71,False,False,80,0
TR50940,2024-10-12 14:49:36.701600,CUST1256,34,Female,Sharjah,Electronics,Smartphone,2,1083.65,1994.3,True,True,2167,173
TR50941,2024-10-04 10:08:27.701600,CUST1022,23,Male,Dubai,Clothing,Jeans,1,129.82,103.86,True,True,129,161
TR50942,2025-02-24 01:35:08.701600,CUST1188,25,Female,Dubai,Home,Cookware Set,1,365.28,365.28,False,False,365,0
TR50943,2025-09-14 03:29:17.701600,CUST1110,52,Male,Dubai,Electronics,Smartphone,1,1198.35,1198.35,False,False,1198,0
TR50944,2024-12-13 21:04:19.701600,CUST1066,34,Male,Abu Dhabi,Electronics,Powerbank,1,80.51,80.51,True,False,80,0
TR50945,2025-09-11 05:07:07.701600,CUST1266,32,Female,Dubai,Grocery,Olive Oil 1L,1,45.73,45.73,False,False,45,0
TR50946,2024-12-03 11:54:37.701600,CUST1057,44,Male,Dubai,Home,Cookware Set,1,336.23,336.23,False,False,336,0
TR50947,2025-09-24 17:38:44.701600,CUST1179,32,Male,Dubai,Home,Bedsheet,2,185.29,370.58,True,False,370,0
TR50948,2025-04-11 01:30:10.701600,CUST1277,40,Female,Sharjah,Electronics,Smartphone,1,1195.14,1195.14,False,False,1195,0
TR50949,2025-08-14 11:23:23.701600,CUST1123,66,Male,Sharjah,Clothing,Jeans,1,116.52,116.52,False,True,116,0
TR50950,2024-10-29 07:57:01.701600,CUST1306,36,Male,Dubai,Grocery,Olive Oil 1L,1,42.83,42.83,False,True,42,0
TR50951,2025-06-30 18:48:07.701600,CUST1251,48,Male,Dubai,Clothing,Dress,1,202.71,202.71,False,False,202,0
TR50952,2025-04-28 07:28:34.701600,CUST1132,74,Male,Umm Al Quwain,Electronics,Headphones,1,124.03,124.03,False,False,124,0
TR50953,2025-07-19 20:54:18.701600,CUST1396,71,Female,Umm Al Quwain,Home,Bedsheet,1,183.62,183.62,False,False,183,0
TR50954,2025-03-15 10:13:22.701600,CUST1044,64,Male,Abu Dhabi,Home,Cookware Set,1,352.37,352.37,False,False,352,0
TR50955,2025-06-09 00:51:21.701600,CUST1328,29,Male,Dubai,Electronics,Smartphone,1,1154.33,1154.33,True,False,1154,0
TR50956,2025-04-04 00:23:34.701600,CUST1255,25,Female,Dubai,Clothing,T-Shirt,1,56.45,56.45,True,False,56,0
TR50957,2024-12-14 12:33:34.701600,CUST1254,42,Male,Umm Al Quwain,Grocery,Olive Oil 1L,1,42.82,42.82,True,False,42,0
TR50958,2024-11-25 19:55:08.701600,CUST1164,37,Male,Dubai,Electronics,Headphones,1,127.17,127.17,False,False,127,0
TR50959,2024-12-10 02:23:46.701600,CUST1001,69,Female,Abu Dhabi,Electronics,Smartphone,1,1196.53,1196.53,False,False,1196,0
TR50960,2025-03-09 02:38:08.701600,CUST1345,69,Female,Ras Al Khaimah,Electronics,Laptop,1,2720.37,2720.37,False,False,2720,0
TR50961,2025-06-28 12:48:08.701600,CUST1328,29,Male,Dubai,Electronics,Powerbank,1,60.87,60.87,True,True,60,0
TR50962,2025-05-01 03:56:14.701600,CUST1255,25,Female,Dubai,Electronics,Powerbank,1,77.69,77.69,True,False,77,0
TR50963,2025-05-01 14:34:47.701600,CUST1326,25,Female,Abu Dhabi,Grocery,Olive Oil 1L,1,43.9,43.9,False,False,43,0
TR50964,2025-09-30 03:04:34.701600,CUST1058,21,Male,Dubai,Grocery,Olive Oil 1L,3,47.15,141.45,False,False,141,0
TR50965,2025-02-06 14:22:16.701600,CUST1044,64,Male,Abu Dhabi,Clothing,Jacket,1,314.5,314.5,False,False,314,0
TR50966,2025-03-22 09:59:07.701600,CUST1322,21,Female,Ajman,Clothing,Jeans,1,143.84,115.07,True,False,143,122
TR50967,2025-01-08 04:49:19.701600,CUST1302,37,Female,Ras Al Khaimah,Grocery,Bread,3,3.59,10.77,True,False,10,0
TR50968,2025-03-22 05:10:48.701600,CUST1292,46,Female,Dubai,Toys,Action Figure,1,47.35,47.35,False,False,47,0
TR50969,2024-12-20 01:45:36.701600,CUST1023,46,Male,Dubai,Electronics,Headphones,1,121.13,121.13,True,True,121,0
TR50970,2025-05-12 07:09:37.701600,CUST1366,61,Female,Ajman,Grocery,Olive Oil 1L,1,42.27,42.27,True,False,42,0
TR50971,2025-08-10 12:53:57.701600,CUST1085,69,Male,Abu Dhabi,Electronics,Laptop,1,2676.53,2676.53,True,False,2676,0
TR50972,2025-03-04 14:24:56.701600,CUST1049,22,Male,Dubai,Grocery,Milk 1L,1,6.06,6.06,True,False,6,0
TR50973,2025-06-17 05:57:27.701600,CUST1262,52,Male,Sharjah,Toys,Action Figure,1,40.82,40.82,False,True,40,0
TR50974,2024-11-13 15:43:57.701600,CUST1119,26,Female,Abu Dhabi,Clothing,T-Shirt,1,54.34,54.34,True,True,54,0
TR50975,2025-01-27 06:04:06.701600,CUST1190,25,Male,Sharjah,Electronics,Powerbank,1,74.1,74.1,True,False,74,0
TR50976,2024-12-29 17:33:45.701600,CUST1288,61,Male,Umm Al Quwain,Clothing,Jacket,1,329.29,329.29,True,False,329,0
TR50977,2025-06-05 07:31:03.701600,CUST1383,37,Female,Fujairah,Clothing,Jacket,1,335.68,335.68,True,False,335,0
TR50978,2025-08-13 16:38:31.701600,CUST1056,18,Male,Abu Dhabi,Grocery,Milk 1L,2,6.22,12.44,False,False,12,0
TR50979,2025-03-23 02:59:13.701600,CUST1125,44,Male,Abu Dhabi,Clothing,Jacket,1,286.95,286.95,False,True,286,0
TR50980,2025-06-05 07:25:13.701600,CUST1018,56,Male,Abu Dhabi,Electronics,Headphones,1,125.04,125.04,True,True,125,0
TR50981,2025-01-19 11:09:16.701600,CUST1150,47,Female,Dubai,Grocery,Bread,1,3.54,3.54,True,False,3,0
TR50982,2025-06-06 08:25:21.701600,CUST1002,46,Female,Dubai,Clothing,Jacket,1,339.95,339.95,True,False,339,0
TR50983,2025-04-19 05:15:57.701600,CUST1106,69,Male,Ajman,Toys,Action Figure,1,49.59,49.59,False,False,49,0
TR50984,2025-06-16 18:57:22.701600,CUST1140,72,Female,Dubai,Home,Bedsheet,1,187.01,187.01,True,False,187,0
TR50985,2025-06-11 23:55:34.701600,CUST1133,49,Male,Dubai,Clothing,Jeans,1,139.53,139.53,False,True,139,0
TR50986,2025-06-04 21:26:32.701600,CUST1236,48,Male,Dubai,Clothing,Dress,1,180.95,180.95,True,False,180,0
TR50987,2024-11-20 08:03:43.701600,CUST1033,23,Female,Abu Dhabi,Electronics,Headphones,1,132.21,132.21,False,False,132,0
TR50988,2025-07-01 23:51:12.701600,CUST1129,67,Male,Dubai,Toys,Action Figure,1,46.89,46.89,True,False,46,0
TR50989,2025-02-13 21:55:19.701600,CUST1353,37,Male,Sharjah,Grocery,Milk 1L,1,5.42,5.42,True,True,5,0
TR50990,2025-09-03 06:16:34.701600,CUST1178,46,Female,Dubai,Toys,Action Figure,1,48.21,48.21,False,False,48,0
TR50991,2024-11-22 18:51:15.701600,CUST1303,25,Female,Ras Al Khaimah,Grocery,Milk 1L,1,5.86,5.86,True,True,5,0
TR50992,2025-09-19 00:22:33.701600,CUST1065,39,Female,Dubai,Clothing,Dress,1,201.89,201.89,False,False,201,0
TR50993,2025-04-20 16:26:27.701600,CUST1281,32,Male,Abu Dhabi,Clothing,T-Shirt,3,55.42,166.26,True,False,166,0
TR50994,2025-09-13 23:34:57.701600,CUST1395,67,Female,Ras Al Khaimah,Electronics,Smartphone,1,1189.03,1189.03,True,False,1189,0
TR50995,2024-11-22 21:52:38.701600,CUST1127,33,Female,Dubai,Clothing,Jacket,1,329.88,329.88,True,False,329,0
TR50996,2025-07-25 01:02:44.701600,CUST1394,19,Male,Abu Dhabi,Home,Cookware Set,1,353.47,353.47,False,False,353,0
TR50997,2025-07-25 21:01:42.701600,CUST1210,20,Female,Dubai,Electronics,Laptop,1,2912.47,2912.47,True,False,2912,0
TR50998,2024-12-10 06:32:47.701600,CUST1295,52,Female,Abu Dhabi,Clothing,Jacket,1,331.56,331.56,True,False,331,0
TR50999,2025-09-07 15:52:51.701600,CUST1363,60,Female,Sharjah,Grocery,Milk 1L,1,6.3,6.3,False,False,6,0
TR51000,2025-05-25 12:50:19.701600,CUST1164,37,Male,Dubai,Grocery,Milk 1L,1,5.91,5.91,False,False,5,0
TR51001,2025-05-12 14:49:48.701600,CUST1177,70,Male,Abu Dhabi,Electronics,Laptop,2,2684.33,5368.66,True,True,5368,0
TR51002,2025-01-10 10:48:48.701600,CUST1245,68,Female,Dubai,Electronics,Laptop,1,2381.91,2329.91,True,True,2381,52
TR51003,2025-01-23 11:11:02.701600,CUST1258,54,Female,Dubai,Clothing,T-Shirt,1,57.51,57.51,False,False,57,0
TR51004,2025-06-16 23:46:22.701600,CUST1364,19,Female,Abu Dhabi,Grocery,Milk 1L,1,6.06,6.06,True,False,6,0
TR51005,2025-01-13 15:43:35.701600,CUST1172,40,Male,Sharjah,Pharmacy,Vitamins,1,90.86,90.86,True,False,90,0
TR51006,2024-10-28 17:38:56.701600,CUST1145,38,Male,Abu Dhabi,Grocery,Milk 1L,1,5.97,5.97,False,False,5,0
TR51007,2025-05-16 02:01:40.701600,CUST1003,65,Female,Dubai,Clothing,Jeans,1,147.64,147.64,False,False,147,0
TR51008,2024-10-30 05:33:48.701600,CUST1004,36,Male,Dubai,Electronics,Headphones,1,128.33,115.33,True,False,128,13
TR51009,2025-09-15 01:59:44.701600,CUST1289,28,Female,Dubai,Home,Bedsheet,2,177.03,354.06,False,True,354,0
TR51010,2025-05-30 21:40:21.701600,CUST1159,53,Female,Sharjah,Grocery,Bread,1,3.36,3.36,True,False,3,0
TR51011,2025-07-27 00:40:24.701600,CUST1302,37,Female,Ras Al Khaimah,Clothing,T-Shirt,1,58.46,58.46,True,False,58,0
TR51012,2025-03-08 03:12:39.701600,CUST1372,25,Male,Sharjah,Electronics,Laptop,1,2919.15,2919.15,False,False,2919,0
TR51013,2025-08-22 15:24:32.701600,CUST1269,34,Male,Dubai,Toys,Action Figure,1,51.17,51.17,True,False,51,0
TR51014,2025-01-11 01:22:59.701600,CUST1273,47,Female,Abu Dhabi,Grocery,Milk 1L,1,5.07,5.07,True,True,5,0
TR51015,2024-11-19 22:36:14.701600,CUST1131,74,Male,Ajman,Grocery,Rice 5kg,1,33.44,33.44,False,False,33,0
TR51016,2025-09-16 16:06:59.701600,CUST1007,18,Female,Ras Al Khaimah,Grocery,Bread,1,3.57,3.57,False,False,3,0
TR51017,2025-09-03 23:30:55.701600,CUST1286,50,Male,Dubai,Electronics,Powerbank,1,73.21,73.21,True,False,73,0
TR51018,2025-04-29 08:32:03.701600,CUST1284,70,Female,Fujairah,Home,Cookware Set,3,366.17,1098.51,False,False,1098,0
TR51019,2025-05-24 00:47:06.701600,CUST1033,23,Female,Abu Dhabi,Electronics,Headphones,1,114.35,114.35,False,True,114,0
